match_id,match_no,event_id,stage,date,minute,added_time,team,player,player_id,shot_type,situation,body_part,xg,xgot,goal,x,y
GA-53,,15186744,Group Stage,2026-06-24,39,,South Africa,Thapelo Maseko,1179164,miss,fast-break,left-foot,0.040215857326984,0,False,26,56.5
GA-53,,15186744,Group Stage,2026-06-24,34,,Korea Republic,Hwang Hee-chan,786186,miss,assisted,right-foot,0.018266240134835,0,False,29.1,37.6
GA-53,,15186744,Group Stage,2026-06-24,30,,South Africa,Evidence Makgopa,1022170,save,fast-break,left-foot,0.57916927337646,0.20412892103195,False,9.1,49.1
GA-53,,15186744,Group Stage,2026-06-24,30,,South Africa,Thalente Mbatha,1014410,save,fast-break,left-foot,0.044074073433876,0.016837816685438,False,22,64
GA-53,,15186744,Group Stage,2026-06-24,20,,South Africa,Oswin Appollis,984505,save,corner,right-foot,0.027296043932438,0.029785199090838,False,23.7,32.7
GA-53,,15186744,Group Stage,2026-06-24,19,,South Africa,Thapelo Maseko,1179164,block,fast-break,left-foot,0.13537962734699,0,False,13.5,60.5
GA-53,,15186744,Group Stage,2026-06-24,14,,South Africa,Evidence Makgopa,1022170,miss,assisted,head,0.054189834743738,0,False,10,51.2
GA-53,,15186744,Group Stage,2026-06-24,8,,Korea Republic,Kang-in Lee,917087,miss,assisted,left-foot,0.076029255986214,0,False,13,54.6
GA-53,,15186744,Group Stage,2026-06-24,7,,Korea Republic,Hyeon-gyu Oh,1010634,miss,assisted,right-foot,0.20753446221352,0,False,3.8,55.5
GA-53,,15186744,Group Stage,2026-06-24,6,,South Africa,Relebohile Mofokeng,1564998,block,corner,left-foot,0.053279541432858,0,False,20.9,61.3
GA-53,,15186744,Group Stage,2026-06-24,2,,Korea Republic,Kim Min-jae,896569,save,corner,head,0.034543167799711,0,False,8.1,43.6
GA-54,,15186732,Group Stage,2026-06-24,90,4,Mexico,Álvaro Fidalgo,838629,goal,assisted,right-foot,0.21110399067402,0.71202689409256,True,14.9,53.4
GA-54,,15186732,Group Stage,2026-06-24,90,4,Mexico,Santiago Giménez,892141,save,assisted,left-foot,0.10150680691004,0.16129384934902,False,6.5,60.3
GA-54,,15186732,Group Stage,2026-06-24,90,3,Czechia,David Douděra,891442,miss,assisted,right-foot,0.013980547897518,0,False,4.3,27.6
GA-54,,15186732,Group Stage,2026-06-24,90,2,Czechia,Pavel Šulc,957604,miss,regular,right-foot,0.034671388566494,0,False,26.8,53.6
GA-54,,15186732,Group Stage,2026-06-24,81,,Czechia,David Douděra,891442,miss,regular,right-foot,0.016884902492166,0,False,30.7,61.9
GA-54,,15186732,Group Stage,2026-06-24,77,,Mexico,Julián Quiñones,843114,miss,throw-in-set-piece,head,0.05489943921566,0,False,8.9,39.9
GA-54,,15186732,Group Stage,2026-06-24,68,,Czechia,David Douděra,891442,miss,corner,right-foot,0.013876913115382,0,False,25,48.3
GA-54,,15186732,Group Stage,2026-06-24,61,,Mexico,Julián Quiñones,843114,goal,fast-break,right-foot,0.76225960254669,0.99454861879349,True,3.8,48.5
GA-54,,15186732,Group Stage,2026-06-24,61,,Czechia,Michal Sadílek,825731,block,throw-in-set-piece,left-foot,0.029682729393244,0,False,25.9,63.2
GA-54,,15186732,Group Stage,2026-06-24,55,,Mexico,Mateo Chávez,1638685,goal,assisted,left-foot,0.42623680830002,0.43598175048828,True,10.2,62.6
GA-54,,15186732,Group Stage,2026-06-24,54,,Czechia,Lukáš Červ,952114,block,corner,right-foot,0.013023505918682,0,False,23.8,59.1
GA-54,,15186732,Group Stage,2026-06-24,50,,Mexico,Julián Quiñones,843114,block,assisted,right-foot,0.030623031780124,0,False,16,37
GA-54,,15186732,Group Stage,2026-06-24,46,,Czechia,Lukáš Červ,952114,save,throw-in-set-piece,left-foot,0.10994291305542,0.13286525011063,False,14,47.7
GA-54,,15186732,Group Stage,2026-06-24,45,3,Mexico,Julián Quiñones,843114,miss,assisted,right-foot,0.010583363473415,0,False,27.5,18.3
GA-54,,15186732,Group Stage,2026-06-24,44,,Czechia,David Douděra,891442,miss,set-piece,right-foot,0.013279903680086,0,False,29.6,32.3
GA-54,,15186732,Group Stage,2026-06-24,39,,Mexico,Roberto Alvarado,865500,miss,assisted,left-foot,0.058018036186695,0,False,10.8,69.7
GA-54,,15186732,Group Stage,2026-06-24,39,,Mexico,Jorge Sánchez,832868,save,assisted,right-foot,0.028826171532273,0.049867462366819,False,10.7,75.1
GA-54,,15186732,Group Stage,2026-06-24,39,,Mexico,Gilberto Mora,1914576,block,assisted,left-foot,0.027527181431651,0,False,24.7,55.7
GA-54,,15186732,Group Stage,2026-06-24,37,,Mexico,Israel Reyes,989236,miss,set-piece,right-foot,0.031651150435209,0,False,14.1,52.6
GA-54,,15186732,Group Stage,2026-06-24,27,,Czechia,Denis Višinský,1088727,block,assisted,right-foot,0.095745034515858,0,False,12.5,44.6
GA-54,,15186732,Group Stage,2026-06-24,15,,Czechia,Denis Višinský,1088727,miss,throw-in-set-piece,right-foot,0.021778961643577,0,False,25.9,29.5
GA-54,,15186732,Group Stage,2026-06-24,12,,Czechia,Michal Sadílek,825731,miss,throw-in-set-piece,left-foot,0.033822581171989,0,False,15.2,57.6
GA-54,,15186732,Group Stage,2026-06-24,8,,Czechia,Denis Višinský,1088727,miss,regular,right-foot,0.11170563846827,0,False,10.4,60.5
GA-54,,15186732,Group Stage,2026-06-24,7,,Czechia,Vladimír Coufal,138024,block,assisted,head,0.019741132855415,0,False,13.9,52.8
GE-55,,15186908,Group Stage,2026-06-25,90,3,Curacao,Jeremy Antonisse,1092638,block,regular,right-foot,0.052020031958818,0,False,16.3,37.8
GE-55,,15186908,Group Stage,2026-06-25,90,2,Curacao,Gervane Kastaneer,798178,miss,assisted,left-foot,0.041067514568567,0,False,18.9,48.5
GE-55,,15186908,Group Stage,2026-06-25,89,,Cote d'Ivoire,Elye Wahi,979315,save,regular,right-foot,0.25995796918869,0.30123719573021,False,7.7,67
GE-55,,15186908,Group Stage,2026-06-25,79,,Curacao,Juninho Bacuna,788971,miss,set-piece,head,0.080468237400055,0,False,8,51.3
GE-55,,15186908,Group Stage,2026-06-25,79,,Curacao,Leandro Bacuna,74545,miss,set-piece,head,0.1032542809844,0,False,7.7,51.4
GE-55,,15186908,Group Stage,2026-06-25,74,,Curacao,Tahith Chong,825845,save,assisted,left-foot,0.014905677177012,0.03896065056324,False,17.3,72.6
GE-55,,15186908,Group Stage,2026-06-25,64,,Cote d'Ivoire,Nicolas Pépé,593526,goal,assisted,left-foot,0.1299302726984,0.57324343919754,True,10.9,66
GE-55,,15186908,Group Stage,2026-06-25,55,,Curacao,Sherel Constancio Floranus,803021,miss,assisted,left-foot,0.07176112383604,0,False,22.1,47.4
GE-55,,15186908,Group Stage,2026-06-25,53,,Cote d'Ivoire,Franck Kessié,359226,block,assisted,left-foot,0.11729658395052,0,False,14.9,47.8
GE-55,,15186908,Group Stage,2026-06-25,45,3,Curacao,Jurien Gaari,884944,block,corner,head,0.037042625248432,0,False,4.2,39.7
GE-55,,15186908,Group Stage,2026-06-25,44,,Curacao,Leandro Bacuna,74545,miss,assisted,right-foot,0.024549193680286,0,False,10.5,30.9
GE-55,,15186908,Group Stage,2026-06-25,40,,Curacao,Tahith Chong,825845,miss,assisted,left-foot,0.016619762405753,0,False,25.7,56.2
GE-55,,15186908,Group Stage,2026-06-25,23,,Cote d'Ivoire,Amad Diallo,971037,miss,assisted,left-foot,0.12750960886478,0,False,17.5,55.2
GE-55,,15186908,Group Stage,2026-06-25,18,,Cote d'Ivoire,Amad Diallo,971037,miss,assisted,left-foot,0.20393051207066,0,False,9.3,51.9
GE-55,,15186908,Group Stage,2026-06-25,14,,Curacao,Jurien Gaari,884944,miss,assisted,right-foot,0.017455803230405,0,False,25.3,67.9
GE-55,,15186908,Group Stage,2026-06-25,10,,Cote d'Ivoire,Amad Diallo,971037,miss,assisted,left-foot,0.042691230773926,0,False,18.1,65.2
GE-55,,15186908,Group Stage,2026-06-25,7,,Cote d'Ivoire,Nicolas Pépé,593526,goal,assisted,left-foot,0.42798513174057,0.98124009370804,True,4.5,47.3
GE-55,,15186908,Group Stage,2026-06-25,2,,Curacao,Tahith Chong,825845,save,regular,left-foot,0.041193552315235,0.022868007421494,False,21.9,40.1
GE-56,,15186907,Group Stage,2026-06-25,90,5,Germany,Pascal Groß,48480,miss,throw-in-set-piece,left-foot,0.016303479671478,0,False,23,58.8
GE-56,,15186907,Group Stage,2026-06-25,90,3,Germany,Deniz Undav,794298,miss,assisted,left-foot,0.025815036147833,0,False,3.4,31.3
GE-56,,15186907,Group Stage,2026-06-25,77,,Ecuador,Gonzalo Plata,937937,goal,corner,left-foot,0.56921994686127,0.93349039554596,True,1.4,52.8
GE-56,,15186907,Group Stage,2026-06-25,77,,Ecuador,Kevin Rodriguez,1431770,block,assisted,left-foot,0.28812775015831,0,False,4.6,46.6
GE-56,,15186907,Group Stage,2026-06-25,76,,Germany,Leroy Sané,293519,save,fast-break,left-foot,0.1611712127924,0.037028655409813,False,14.2,40.5
GE-56,,15186907,Group Stage,2026-06-25,73,,Ecuador,Gonzalo Plata,937937,miss,assisted,left-foot,0.29998663067818,0,False,4.6,51.7
GE-56,,15186907,Group Stage,2026-06-25,63,,Germany,Florian Wirtz,1019322,block,fast-break,right-foot,0.059495955705643,0,False,20.3,45.5
GE-56,,15186907,Group Stage,2026-06-25,62,,Ecuador,Enner Valencia,106456,save,assisted,right-foot,0.04612585529685,0.16995160281658,False,22.2,61.7
GE-56,,15186907,Group Stage,2026-06-25,54,,Ecuador,Moisés Caicedo,987650,miss,corner,head,0.021613201126456,0,False,3.4,34.9
GE-56,,15186907,Group Stage,2026-06-25,45,4,Germany,Florian Wirtz,1019322,block,assisted,right-foot,0.072388246655464,0,False,10.5,61.5
GE-56,,15186907,Group Stage,2026-06-25,38,,Germany,Felix Nmecha,907463,block,assisted,right-foot,0.022430453449488,0,False,20.7,63.8
GE-56,,15186907,Group Stage,2026-06-25,35,,Germany,Jamal Musiala,1010231,block,assisted,left-foot,0.027801383286715,0,False,13.4,34.9
GE-56,,15186907,Group Stage,2026-06-25,32,,Ecuador,Enner Valencia,106456,block,assisted,right-foot,0.019715569913387,0,False,10.2,71.6
GE-56,,15186907,Group Stage,2026-06-25,25,,Germany,Kai Havertz,836705,save,assisted,head,0.087646625936031,0.36776396632195,False,8.2,51.3
GE-56,,15186907,Group Stage,2026-06-25,14,,Germany,Felix Nmecha,907463,miss,assisted,right-foot,0.035722158849239,0,False,19.3,71.5
GE-56,,15186907,Group Stage,2026-06-25,9,,Ecuador,Nilson Angulo,1116571,goal,assisted,right-foot,0.025310298427939,0.52274709939957,True,22.1,41.1
GE-56,,15186907,Group Stage,2026-06-25,7,,Germany,Florian Wirtz,1019322,block,regular,right-foot,0.033944636583328,0,False,20.2,42.3
GE-56,,15186907,Group Stage,2026-06-25,2,,Germany,Leroy Sané,293519,goal,throw-in-set-piece,left-foot,0.10711923241615,0.5402427315712,True,15,49.2
GF-57,,15186973,Group Stage,2026-06-25,90,4,Tunisia,Elias Achouri,945204,block,corner,right-foot,0.027158534154296,0,False,16.7,51.3
GF-57,,15186973,Group Stage,2026-06-25,90,,Tunisia,Hazem Mastouri,1991585,miss,fast-break,right-foot,0.011545773595572,0,False,54.8,46.8
GF-57,,15186973,Group Stage,2026-06-25,80,,Netherlands,Nathan Aké,149663,miss,set-piece,head,0.1215733513236,0,False,8.3,48.5
GF-57,,15186973,Group Stage,2026-06-25,78,,Netherlands,Virgil van Dijk,151545,save,set-piece,head,0.036461628973484,0.040243569761515,False,10.7,53.4
GF-57,,15186973,Group Stage,2026-06-25,77,,Tunisia,Elias Achouri,945204,miss,corner,right-foot,0.05156771838665,0,False,20.4,40.9
GF-57,,15186973,Group Stage,2026-06-25,76,,Tunisia,Hannibal Mejbri,1009386,save,assisted,left-foot,0.022076923400164,0.080357186496258,False,21.6,67.7
GF-57,,15186973,Group Stage,2026-06-25,68,,Netherlands,Tijjani Reijnders,893549,save,assisted,right-foot,0.040248099714518,0.41744717955589,False,19.1,51.9
GF-57,,15186973,Group Stage,2026-06-25,66,,Netherlands,Denzel Dumfries,759520,miss,regular,head,0.050154849886894,0,False,7.6,63.9
GF-57,,15186973,Group Stage,2026-06-25,66,,Netherlands,Tijjani Reijnders,893549,post,regular,right-foot,0.12140815705061,0,False,15.3,34.9
GF-57,,15186973,Group Stage,2026-06-25,65,,Tunisia,Hazem Mastouri,1991585,save,assisted,right-foot,0.017263378947973,0.018240405246615,False,26.6,71.8
GF-57,,15186973,Group Stage,2026-06-25,62,,Netherlands,Jan Paul van Hecke,962012,goal,corner,head,0.039037924259901,0.58119362592697,True,4.4,39.9
GF-57,,15186973,Group Stage,2026-06-25,61,,Netherlands,Cody Gakpo,862967,block,assisted,right-foot,0.077200956642628,0,False,13.4,43.7
GF-57,,15186973,Group Stage,2026-06-25,54,,Tunisia,Hazem Mastouri,1991585,goal,corner,head,0.11385083943605,0.80101293325424,True,7.9,50.3
GF-57,,15186973,Group Stage,2026-06-25,51,,Netherlands,Denzel Dumfries,759520,save,regular,right-foot,0.1848401427269,0,False,9.8,53.6
GF-57,,15186973,Group Stage,2026-06-25,44,,Netherlands,Denzel Dumfries,759520,save,assisted,left-foot,0.070638328790665,0.19188065826893,False,14.5,67.8
GF-57,,15186973,Group Stage,2026-06-25,42,,Netherlands,Brian Brobbey,910048,block,assisted,right-foot,0.091194324195385,0,False,10.7,58.9
GF-57,,15186973,Group Stage,2026-06-25,39,,Netherlands,Ryan Gravenberch,904897,miss,assisted,right-foot,0.028793398290873,0,False,27.5,56
GF-57,,15186973,Group Stage,2026-06-25,32,,Tunisia,Ismael Gharbi,1113488,miss,set-piece,right-foot,0.017327824607491,0,False,29.4,47.9
GF-57,,15186973,Group Stage,2026-06-25,31,,Netherlands,Donyell Malen,803039,miss,corner,right-foot,0.048712767660618,0,False,18.7,52.2
GF-57,,15186973,Group Stage,2026-06-25,30,,Netherlands,Denzel Dumfries,759520,block,assisted,right-foot,0.073856376111507,0,False,16.4,60
GF-57,,15186973,Group Stage,2026-06-25,30,,Netherlands,Cody Gakpo,862967,miss,assisted,head,0.042903926223516,0,False,7.3,37.6
GF-57,,15186973,Group Stage,2026-06-25,29,,Netherlands,Donyell Malen,803039,miss,corner,right-foot,0.019765771925449,0,False,22.5,35.8
GF-57,,15186973,Group Stage,2026-06-25,28,,Netherlands,Ryan Gravenberch,904897,block,assisted,right-foot,0.069069795310497,0,False,13.9,64.1
GF-57,,15186973,Group Stage,2026-06-25,19,,Netherlands,Tijjani Reijnders,893549,save,assisted,right-foot,0.085386820137501,0.12471124529839,False,4.4,61.9
GF-57,,15186973,Group Stage,2026-06-25,17,,Netherlands,Jan Paul van Hecke,962012,miss,set-piece,head,0.082920596003532,0,False,8.7,52.9
GF-57,,15186973,Group Stage,2026-06-25,12,,Tunisia,Anis Ben Slimane,1006147,save,corner,head,0.13063232600689,0.043293040245771,False,8.5,48.3
GF-57,,15186973,Group Stage,2026-06-25,11,,Netherlands,Frenkie de Jong,795222,block,regular,left-foot,0.10940376669168,0,False,14.8,48.3
GF-57,,15186973,Group Stage,2026-06-25,9,,Tunisia,Ali Abdi,919027,miss,assisted,right-foot,0.055842459201813,0,False,20,34.2
GF-57,,15186973,Group Stage,2026-06-25,7,,Netherlands,Brian Brobbey,910048,goal,set-piece,right-foot,0.4516678750515,0.85953766107559,True,6.2,55.3
GF-57,,15186973,Group Stage,2026-06-25,3,,Netherlands,Ellyes Skhiri,591706,goal,regular,left-foot,,,True,4.6,49.8
GF-57,,15186973,Group Stage,2026-06-25,2,,Tunisia,Ismael Gharbi,1113488,miss,assisted,right-foot,0.17426706850529,0,False,10.5,46.8
GF-58,,15186972,Group Stage,2026-06-25,90,4,Sweden,Alexander Isak,823941,save,corner,head,0.10501806437969,0.39875382184982,False,4,43.6
GF-58,,15186972,Group Stage,2026-06-25,90,3,Sweden,Anthony Elanga,979232,save,assisted,right-foot,0.062120828777552,0.29756489396095,False,7,68.4
GF-58,,15186972,Group Stage,2026-06-25,83,,Japan,Koki Ogawa,831860,miss,assisted,left-foot,0.30681684613228,0,False,9.9,54.4
GF-58,,15186972,Group Stage,2026-06-25,81,,Sweden,Gustaf Lagerbielke,965263,miss,set-piece,head,0.027530945837498,0,False,12.5,43
GF-58,,15186972,Group Stage,2026-06-25,79,,Sweden,Ken Sema,319847,block,corner,left-foot,0.032759688794613,0,False,14.7,60.1
GF-58,,15186972,Group Stage,2026-06-25,79,,Sweden,Victor Lindelöf,143334,miss,corner,head,0.18993830680847,0,False,3.2,44.9
GF-58,,15186972,Group Stage,2026-06-25,78,,Sweden,Daniel Svensson,1021272,block,set-piece,left-foot,0.0080354148522019,0,False,20.1,31.1
GF-58,,15186972,Group Stage,2026-06-25,65,,Sweden,Alexander Isak,823941,save,regular,right-foot,0.057289812713861,0.12338314950466,False,20,41.9
GF-58,,15186972,Group Stage,2026-06-25,62,,Sweden,Anthony Elanga,979232,goal,assisted,left-foot,0.017983600497246,0.13210089504719,True,17.8,78.1
GF-58,,15186972,Group Stage,2026-06-25,56,,Japan,Daizen Maeda,832420,goal,assisted,right-foot,0.59847813844681,0.75398790836334,True,9.9,51.8
GF-58,,15186972,Group Stage,2026-06-25,52,,Japan,Ayase Ueda,985823,block,assisted,right-foot,0.080117680132389,0,False,21.5,56.3
GF-58,,15186972,Group Stage,2026-06-25,50,,Sweden,Gustaf Lagerbielke,965263,miss,corner,head,0.073050126433372,0,False,4.3,58.8
GF-58,,15186972,Group Stage,2026-06-25,48,,Japan,Ao Tanaka,871886,miss,assisted,right-foot,0.046611629426479,0,False,23.8,54.6
GF-58,,15186972,Group Stage,2026-06-25,45,3,Sweden,Viktor Gyökeres,804508,block,regular,right-foot,0.025266936048865,0,False,25.2,56.6
GF-58,,15186972,Group Stage,2026-06-25,45,,Japan,Keito Nakamura,905352,save,assisted,right-foot,0.061905667185783,0.50593560934067,False,13.4,34.6
GF-58,,15186972,Group Stage,2026-06-25,40,,Japan,Yukinari Sugawara,905347,save,assisted,right-foot,0.0080745816230774,0.012897876091301,False,28.5,69.1
GF-58,,15186972,Group Stage,2026-06-25,22,,Japan,Daizen Maeda,832420,miss,assisted,head,0.084685936570168,0,False,9,44.5
GF-58,,15186972,Group Stage,2026-06-25,15,,Japan,Ritsu Doan,790965,block,assisted,left-foot,0.022252473980188,0,False,19.7,65.8
GF-58,,15186972,Group Stage,2026-06-25,6,,Sweden,Alexander Bernhardsson,980916,save,assisted,left-foot,0.044493444263935,0.21202436089516,False,17.9,58.9
GD-59,,15186887,Group Stage,2026-06-25,90,8,Turkiye,Kaan Ayhan,138152,goal,throw-in-set-piece,right-foot,0.59682279825211,0.99133962392807,True,2.4,53.2
GD-59,,15186887,Group Stage,2026-06-25,90,8,Turkiye,Can Uzun,1440948,miss,throw-in-set-piece,right-foot,0.21484729647636,0,False,3,38.9
GD-59,,15186887,Group Stage,2026-06-25,90,5,USA,Ricardo Pepi,986395,block,assisted,left-foot,0.11538660526276,0,False,11.1,33
GD-59,,15186887,Group Stage,2026-06-25,90,3,USA,Alex Zendejas,790108,block,assisted,left-foot,0.02030960842967,0,False,16,70.6
GD-59,,15186887,Group Stage,2026-06-25,81,,Turkiye,Orkun Kökçü,907461,miss,assisted,right-foot,0.037188533693552,0,False,20.4,63.6
GD-59,,15186887,Group Stage,2026-06-25,77,,USA,Christian Pulišić,817957,miss,corner,left-foot,0.022276872768998,0,False,21,66.1
GD-59,,15186887,Group Stage,2026-06-25,72,,Turkiye,Kenan Yıldız,1149011,miss,assisted,right-foot,0.032556153833866,0,False,12.5,28
GD-59,,15186887,Group Stage,2026-06-25,66,,USA,Weston McKennie,881931,miss,corner,head,0.043283343315125,0,False,9.8,56.4
GD-59,,15186887,Group Stage,2026-06-25,63,,USA,Weston McKennie,881931,block,assisted,left-foot,0.2426947504282,0,False,9.4,52.2
GD-59,,15186887,Group Stage,2026-06-25,63,,USA,Christian Pulišić,817957,save,assisted,left-foot,0.47441297769547,0.92350298166275,False,8.3,47.1
GD-59,,15186887,Group Stage,2026-06-25,63,,USA,Ricardo Pepi,986395,miss,assisted,right-foot,0.083167001605034,0,False,9.7,52.3
GD-59,,15186887,Group Stage,2026-06-25,62,,USA,Brenden Aaronson,973431,miss,regular,right-foot,0.36294782161713,0,False,13.3,47.4
GD-59,,15186887,Group Stage,2026-06-25,62,,USA,Christian Pulišić,817957,save,assisted,left-foot,0.084677547216415,0.14960144460201,False,3.3,33.3
GD-59,,15186887,Group Stage,2026-06-25,49,,USA,Sebastian Berhalter,1014845,goal,throw-in-set-piece,right-foot,0.054264426231384,0.28999596834183,True,17.8,35.8
GD-59,,15186887,Group Stage,2026-06-25,45,3,USA,Auston Trusty,822459,miss,corner,head,0.11385083943605,0,False,7.9,49.7
GD-59,,15186887,Group Stage,2026-06-25,45,,USA,Weston McKennie,881931,save,assisted,right-foot,0.022436691448092,0.15695983171463,False,27.4,49.1
GD-59,,15186887,Group Stage,2026-06-25,43,,Turkiye,Kenan Yıldız,1149011,block,fast-break,left-foot,0.018388740718365,0,False,8.7,27
GD-59,,15186887,Group Stage,2026-06-25,40,,Turkiye,Abdülkerim Bardakcı,178963,block,set-piece,left-foot,0.057321172207594,0,False,1.9,59.9
GD-59,,15186887,Group Stage,2026-06-25,31,,Turkiye,Barış Alper Yılmaz,904096,goal,assisted,right-foot,0.89107340574265,0.9932404756546,True,3.5,51.9
GD-59,,15186887,Group Stage,2026-06-25,31,,Turkiye,Orkun Kökçü,907461,miss,assisted,right-foot,0.59143555164337,0,False,4.2,47.6
GD-59,,15186887,Group Stage,2026-06-25,29,,USA,Miles Robinson,868843,miss,corner,head,0.062321696430445,0,False,9.3,51.7
GD-59,,15186887,Group Stage,2026-06-25,13,,USA,Brenden Aaronson,973431,save,regular,right-foot,0.097265541553497,0.11769250780344,False,14.7,63.4
GD-59,,15186887,Group Stage,2026-06-25,13,,USA,Brenden Aaronson,973431,block,assisted,left-foot,0.081206597387791,0,False,14.2,60.9
GD-59,,15186887,Group Stage,2026-06-25,10,,Turkiye,Arda Güler,1091116,goal,assisted,left-foot,0.61442023515701,0.33557987213135,True,7.6,51.2
GD-59,,15186887,Group Stage,2026-06-25,3,,USA,Auston Trusty,822459,goal,corner,left-foot,0.081644639372826,0.34885105490685,True,3.9,64.4
GD-59,,15186887,Group Stage,2026-06-25,2,,USA,Auston Trusty,822459,save,corner,right-foot,0.10727632790804,0.37650063633919,False,11.6,44.2
GD-59,,15186887,Group Stage,2026-06-25,1,,USA,Giovanni Reyna,989056,block,assisted,right-foot,0.08742855489254,0,False,13.8,63.3
GD-60,,15186891,Group Stage,2026-06-25,90,3,Australia,Tete Yengi,1096517,save,assisted,right-foot,0.070970132946968,0.11056307703257,False,11.1,64
GD-60,,15186891,Group Stage,2026-06-25,90,3,Paraguay,Mauricio,986233,save,assisted,left-foot,0.065255232155323,0.18635165691376,False,15,48.7
GD-60,,15186891,Group Stage,2026-06-25,90,,Australia,Jordan Bos,1144138,miss,assisted,left-foot,0.06037488207221,0,False,12,69.3
GD-60,,15186891,Group Stage,2026-06-25,83,,Australia,Jordan Bos,1144138,save,assisted,left-foot,0.087713964283466,0.17785918712616,False,8.5,59.5
GD-60,,15186891,Group Stage,2026-06-25,82,,Paraguay,Julio Enciso,973556,miss,assisted,right-foot,0.044366419315338,0,False,16.9,35.2
GD-60,,15186891,Group Stage,2026-06-25,82,,Paraguay,Julio Enciso,973556,block,assisted,right-foot,0.022748250514269,0,False,20.9,32.1
GD-60,,15186891,Group Stage,2026-06-25,61,,Australia,Ajdin Hrustić,788284,block,assisted,left-foot,0.041628070175648,0,False,20.1,60.1
GD-60,,15186891,Group Stage,2026-06-25,60,,Australia,Nestory Irankunda,1144687,block,regular,right-foot,0.014375496655703,0,False,29.7,44.4
GD-60,,15186891,Group Stage,2026-06-25,59,,Australia,Nestory Irankunda,1144687,miss,assisted,right-foot,0.048618696630001,0,False,8.6,74.6
GD-60,,15186891,Group Stage,2026-06-25,50,,Paraguay,Mauricio,986233,save,fast-break,right-foot,0.040469862520695,0.11096708476543,False,27.8,52.8
GD-60,,15186891,Group Stage,2026-06-25,48,,Paraguay,Andrés Cubas,546416,miss,throw-in-set-piece,right-foot,0.016538107767701,0,False,25.1,67.1
GD-60,,15186891,Group Stage,2026-06-25,46,,Paraguay,Juan Cáceres,989801,miss,regular,right-foot,0.0039422768168151,0,False,36.2,81.4
GD-60,,15186891,Group Stage,2026-06-25,45,3,Australia,Jackson Irvine,181581,miss,assisted,head,0.087453708052635,0,False,9.8,54
GD-60,,15186891,Group Stage,2026-06-25,45,2,Australia,Cristian Volpato,1155625,save,assisted,left-foot,0.023011134937406,0.050542563199997,False,13.1,75.6
GD-60,,15186891,Group Stage,2026-06-25,38,,Paraguay,Gabriel Ávalos,789453,miss,throw-in-set-piece,right-foot,0.049786731600761,0,False,12.5,40
GD-60,,15186891,Group Stage,2026-06-25,36,,Australia,Jordan Bos,1144138,save,assisted,left-foot,0.021305100992322,0.03440510481596,False,25.9,63.4
GD-60,,15186891,Group Stage,2026-06-25,23,,Australia,Connor Metcalfe,888854,block,assisted,left-foot,0.018951607868075,0,False,26.3,37.8
GD-60,,15186891,Group Stage,2026-06-25,10,,Australia,Aiden O'Neill,847938,miss,throw-in-set-piece,right-foot,0.017837239429355,0,False,22.6,27
GD-60,,15186891,Group Stage,2026-06-25,4,,Australia,Jackson Irvine,181581,save,assisted,right-foot,0.059013955295086,0.22896012663841,False,6.1,66.4
GI-61,,15186537,Group Stage,2026-06-26,90,4,France,Désiré Doué,1154605,goal,assisted,head,0.12023282796144,0.63352710008621,True,9.9,50.7
GI-61,,15186537,Group Stage,2026-06-26,90,2,France,Theo Hernández,788027,miss,assisted,left-foot,0.030369907617569,0,False,21,26.2
GI-61,,15186537,Group Stage,2026-06-26,87,,Norway,Fredrik Aursnes,228364,miss,regular,right-foot,0.03905588760972,0,False,24.3,45.6
GI-61,,15186537,Group Stage,2026-06-26,79,,Norway,Patrick Berg,355174,block,assisted,right-foot,0.070481352508068,0,False,19.8,47.3
GI-61,,15186537,Group Stage,2026-06-26,72,,Norway,Oscar Bobb,1065216,save,assisted,left-foot,0.29011714458466,0.48859202861786,False,11.8,60.5
GI-61,,15186537,Group Stage,2026-06-26,64,,France,Kylian Mbappé,826643,block,regular,right-foot,0.074972294270992,0,False,14.4,46.4
GI-61,,15186537,Group Stage,2026-06-26,64,,Norway,Oscar Bobb,1065216,block,assisted,left-foot,0.03159985691309,0,False,12.8,67.5
GI-61,,15186537,Group Stage,2026-06-26,56,,France,Kylian Mbappé,826643,miss,assisted,right-foot,0.045708533376455,0,False,20.3,38.7
GI-61,,15186537,Group Stage,2026-06-26,55,,Norway,Leo Østigård,879746,miss,corner,head,0.070370696485043,0,False,5.1,42.7
GI-61,,15186537,Group Stage,2026-06-26,50,,Norway,Jørgen Strand Larsen,876599,save,penalty,right-foot,0.7884,0.63289827108383,False,11.5,50
GI-61,,15186537,Group Stage,2026-06-26,45,1,France,Michael Olise,978838,miss,assisted,right-foot,0.090903356671333,0,False,15,60.9
GI-61,,15186537,Group Stage,2026-06-26,35,,France,Aurélien Tchouaméni,859025,miss,assisted,right-foot,0.042640835046768,0,False,19.5,52.1
GI-61,,15186537,Group Stage,2026-06-26,32,,France,Ousmane Dembélé,818244,goal,assisted,left-foot,0.089587889611721,0.660913169384,True,15,61.9
GI-61,,15186537,Group Stage,2026-06-26,24,,France,Theo Hernández,788027,miss,assisted,left-foot,0.024257242679596,0,False,24.7,31.3
GI-61,,15186537,Group Stage,2026-06-26,23,,France,Désiré Doué,1154605,miss,corner,right-foot,0.023810643702745,0,False,27.4,55.4
