match_id,match_no,event_id,stage,date,team_a,team_b,period,group,stat_key,stat_name,home_value,away_value
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,1ST,Defending,totalTackle,Total tackles,8,6
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,1ST,Defending,interceptionWon,Interceptions,4,2
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,1ST,Defending,ballRecovery,Recoveries,25,24
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,1ST,Defending,totalClearance,Clearances,17,7
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,1ST,Goalkeeping,goalkeeperSaves,Total saves,2,1
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,1ST,Goalkeeping,goalKicks,Goal kicks,7,4
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,ballPossession,Ball possession,27%,73%
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,expectedGoals,Expected goals,0.24,0.67
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,bigChanceCreated,Big chances,1,0
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,totalShotsOnGoal,Total shots,6,8
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,goalkeeperSaves,Goalkeeper saves,2,2
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,cornerKicks,Corner kicks,3,3
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,fouls,Fouls,6,6
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,passes,Passes,117,314
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,totalTackle,Tackles,9,2
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Match overview,freeKicks,Free kicks,6,6
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Shots,totalShotsOnGoal,Total shots,6,8
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Shots,shotsOnGoal,Shots on target,3,4
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Shots,hitWoodwork,Hit woodwork,0,1
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Shots,shotsOffGoal,Shots off target,2,3
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Shots,blockedScoringAttempt,Blocked shots,1,1
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Shots,totalShotsInsideBox,Shots inside box,2,7
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Shots,totalShotsOutsideBox,Shots outside box,4,1
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Attack,bigChanceScored,Big chances scored,1,0
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Attack,bigChanceMissed,Big chances missed,0,0
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Attack,fouledFinalThird,Fouled in final third,0,1
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Attack,offsides,Offsides,1,1
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Passes,accuratePasses,Accurate passes,88,294
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Passes,throwIns,Throw-ins,7,6
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Passes,finalThirdEntries,Final third entries,16,46
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Passes,accurateLongBalls,Long balls,6/20 (30%),9/13 (69%)
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Passes,accurateCross,Crosses,1/6 (17%),3/14 (21%)
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Duels,duelWonPercent,Duels,45%,55%
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Duels,dispossessed,Dispossessed,0,3
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Duels,groundDuelsPercentage,Ground duels,15/26 (58%),11/26 (42%)
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Duels,aerialDuelsPercentage,Aerial duels,2/12 (17%),10/12 (83%)
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Duels,dribblesPercentage,Dribbles,1/2 (50%),3/9 (33%)
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Defending,wonTacklePercent,Tackles won,33%,50%
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Defending,totalTackle,Total tackles,9,2
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Defending,interceptionWon,Interceptions,4,8
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Defending,ballRecovery,Recoveries,20,20
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Defending,totalClearance,Clearances,18,10
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Goalkeeping,goalkeeperSaves,Total saves,2,2
GF-57,,15186973,Group Stage,2026-06-25,Netherlands,Tunisia,2ND,Goalkeeping,goalKicks,Goal kicks,3,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,ballPossession,Ball possession,52%,48%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,kilometersCovered,Distance covered,93.9 km,98.1 km
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,expectedGoals,Expected goals,1.21,0.64
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,bigChanceCreated,Big chances,2,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,totalShotsOnGoal,Total shots,8,11
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,goalkeeperSaves,Goalkeeper saves,4,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,numberOfSprints,Number of sprints,71,81
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,cornerKicks,Corner kicks,2,8
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,fouls,Fouls,20,11
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,passes,Passes,445,395
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,totalTackle,Tackles,13,7
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,freeKicks,Free kicks,11,20
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Match overview,yellowCards,Yellow cards,1,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Shots,totalShotsOnGoal,Total shots,8,11
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Shots,shotsOnGoal,Shots on target,3,5
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Shots,hitWoodwork,Hit woodwork,0,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Shots,shotsOffGoal,Shots off target,3,3
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Shots,blockedScoringAttempt,Blocked shots,2,3
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Shots,totalShotsInsideBox,Shots inside box,4,6
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Shots,totalShotsOutsideBox,Shots outside box,4,5
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Attack,bigChanceScored,Big chances scored,1,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Attack,bigChanceMissed,Big chances missed,1,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Attack,accurateThroughBall,Through balls,1,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Attack,touchesInOppBox,Touches in penalty area,11,13
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Attack,fouledFinalThird,Fouled in final third,1,4
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Attack,offsides,Offsides,3,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Passes,accuratePasses,Accurate passes,378,312
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Passes,throwIns,Throw-ins,14,18
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Passes,finalThirdEntries,Final third entries,51,51
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Passes,finalThirdPhaseStatistic,Final third phase,68/100 (68%),73/120 (61%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Passes,accurateLongBalls,Long balls,18/49 (37%),18/50 (36%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Passes,accurateCross,Crosses,4/13 (31%),4/16 (25%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Duels,duelWonPercent,Duels,52%,48%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Duels,dispossessed,Dispossessed,3,7
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Duels,groundDuelsPercentage,Ground duels,30/59 (51%),29/59 (49%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Duels,aerialDuelsPercentage,Aerial duels,17/32 (53%),15/32 (47%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Duels,dribblesPercentage,Dribbles,6/10 (60%),4/10 (40%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Defending,wonTacklePercent,Tackles won,54%,43%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Defending,totalTackle,Total tackles,13,7
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Defending,interceptionWon,Interceptions,4,5
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Defending,ballRecovery,Recoveries,42,39
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Defending,totalClearance,Clearances,40,21
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Defending,errorsLeadToShot,Errors lead to a shot,1,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Goalkeeping,goalkeeperSaves,Total saves,4,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Goalkeeping,goalsPrevented,Goals prevented,0.16,0.27
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Goalkeeping,diveSaves,Big saves,2,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Goalkeeping,highClaims,High claims,1,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Goalkeeping,punches,Punches,4,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,ALL,Goalkeeping,goalKicks,Goal kicks,6,4
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,ballPossession,Ball possession,55%,45%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,expectedGoals,Expected goals,0.18,0.07
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,bigChanceCreated,Big chances,0,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,totalShotsOnGoal,Total shots,4,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,goalkeeperSaves,Goalkeeper saves,1,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,cornerKicks,Corner kicks,1,3
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,fouls,Fouls,11,6
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,passes,Passes,254,203
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,totalTackle,Tackles,5,4
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,freeKicks,Free kicks,6,11
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Match overview,yellowCards,Yellow cards,0,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Shots,totalShotsOnGoal,Total shots,4,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Shots,shotsOnGoal,Shots on target,2,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Shots,hitWoodwork,Hit woodwork,0,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Shots,shotsOffGoal,Shots off target,1,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Shots,blockedScoringAttempt,Blocked shots,1,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Shots,totalShotsInsideBox,Shots inside box,2,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Shots,totalShotsOutsideBox,Shots outside box,2,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Attack,bigChanceScored,Big chances scored,0,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Attack,bigChanceMissed,Big chances missed,0,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Attack,accurateThroughBall,Through balls,0,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Attack,fouledFinalThird,Fouled in final third,0,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Attack,offsides,Offsides,1,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Passes,accuratePasses,Accurate passes,221,153
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Passes,throwIns,Throw-ins,8,6
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Passes,finalThirdEntries,Final third entries,30,27
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Passes,accurateLongBalls,Long balls,10/27 (37%),12/29 (41%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Passes,accurateCross,Crosses,2/9 (22%),0/5 (0%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Duels,duelWonPercent,Duels,48%,52%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Duels,dispossessed,Dispossessed,3,5
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Duels,groundDuelsPercentage,Ground duels,15/32 (47%),17/32 (53%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Duels,aerialDuelsPercentage,Aerial duels,7/14 (50%),7/14 (50%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Duels,dribblesPercentage,Dribbles,4/5 (80%),2/2 (100%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Defending,wonTacklePercent,Tackles won,40%,25%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Defending,totalTackle,Total tackles,5,4
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Defending,interceptionWon,Interceptions,2,3
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Defending,ballRecovery,Recoveries,24,27
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Defending,totalClearance,Clearances,11,10
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Goalkeeping,goalkeeperSaves,Total saves,1,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,1ST,Goalkeeping,goalKicks,Goal kicks,4,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,ballPossession,Ball possession,49%,51%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,expectedGoals,Expected goals,1.03,0.57
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,bigChanceCreated,Big chances,2,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,totalShotsOnGoal,Total shots,4,9
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,goalkeeperSaves,Goalkeeper saves,3,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,cornerKicks,Corner kicks,1,5
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,fouls,Fouls,9,5
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,passes,Passes,191,192
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,totalTackle,Tackles,8,3
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,freeKicks,Free kicks,5,9
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Match overview,yellowCards,Yellow cards,1,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Shots,totalShotsOnGoal,Total shots,4,9
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Shots,shotsOnGoal,Shots on target,1,4
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Shots,hitWoodwork,Hit woodwork,0,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Shots,shotsOffGoal,Shots off target,2,3
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Shots,blockedScoringAttempt,Blocked shots,1,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Shots,totalShotsInsideBox,Shots inside box,2,6
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Shots,totalShotsOutsideBox,Shots outside box,2,3
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Attack,bigChanceScored,Big chances scored,1,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Attack,bigChanceMissed,Big chances missed,1,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Attack,accurateThroughBall,Through balls,1,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Attack,fouledFinalThird,Fouled in final third,1,4
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Attack,offsides,Offsides,2,1
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Passes,accuratePasses,Accurate passes,157,159
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Passes,throwIns,Throw-ins,6,12
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Passes,finalThirdEntries,Final third entries,21,24
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Passes,accurateLongBalls,Long balls,8/22 (36%),6/21 (29%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Passes,accurateCross,Crosses,2/4 (50%),4/11 (36%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Duels,duelWonPercent,Duels,56%,44%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Duels,dispossessed,Dispossessed,0,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Duels,groundDuelsPercentage,Ground duels,15/27 (56%),12/27 (44%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Duels,aerialDuelsPercentage,Aerial duels,10/18 (56%),8/18 (44%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Duels,dribblesPercentage,Dribbles,2/5 (40%),2/8 (25%)
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Defending,wonTacklePercent,Tackles won,63%,67%
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Defending,totalTackle,Total tackles,8,3
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Defending,interceptionWon,Interceptions,2,2
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Defending,ballRecovery,Recoveries,18,12
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Defending,totalClearance,Clearances,29,11
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Goalkeeping,goalkeeperSaves,Total saves,3,0
GF-58,,15186972,Group Stage,2026-06-25,Japan,Sweden,2ND,Goalkeeping,goalKicks,Goal kicks,2,2
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,ballPossession,Ball possession,47%,53%
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,kilometersCovered,Distance covered,102.5 km,112.9 km
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,expectedGoals,Expected goals,3.05,2.13
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,bigChanceCreated,Big chances,5,4
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,totalShotsOnGoal,Total shots,9,18
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,goalkeeperSaves,Goalkeeper saves,5,1
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,numberOfSprints,Number of sprints,104,112
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,cornerKicks,Corner kicks,2,9
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,fouls,Fouls,13,13
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,passes,Passes,434,471
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,totalTackle,Tackles,32,14
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,freeKicks,Free kicks,13,13
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Match overview,yellowCards,Yellow cards,0,1
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Shots,totalShotsOnGoal,Total shots,9,18
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Shots,shotsOnGoal,Shots on target,3,7
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Shots,hitWoodwork,Hit woodwork,0,1
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Shots,shotsOffGoal,Shots off target,4,6
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Shots,blockedScoringAttempt,Blocked shots,2,5
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Shots,totalShotsInsideBox,Shots inside box,8,15
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Shots,totalShotsOutsideBox,Shots outside box,1,3
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Attack,bigChanceScored,Big chances scored,3,1
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Attack,bigChanceMissed,Big chances missed,2,3
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Attack,accurateThroughBall,Through balls,0,1
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Attack,touchesInOppBox,Touches in penalty area,22,36
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Attack,fouledFinalThird,Fouled in final third,1,0
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Attack,offsides,Offsides,2,5
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Passes,accuratePasses,Accurate passes,335,398
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Passes,throwIns,Throw-ins,28,31
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Passes,finalThirdEntries,Final third entries,43,57
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Passes,finalThirdPhaseStatistic,Final third phase,80/120 (67%),84/115 (73%)
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Passes,accurateLongBalls,Long balls,23/65 (35%),16/42 (38%)
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Passes,accurateCross,Crosses,0/12 (0%),5/19 (26%)
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Duels,duelWonPercent,Duels,58%,42%
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Duels,dispossessed,Dispossessed,10,22
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Duels,groundDuelsPercentage,Ground duels,52/86 (60%),34/86 (40%)
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Duels,aerialDuelsPercentage,Aerial duels,12/24 (50%),12/24 (50%)
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Duels,dribblesPercentage,Dribbles,9/13 (69%),7/17 (41%)
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Defending,wonTacklePercent,Tackles won,63%,64%
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Defending,totalTackle,Total tackles,32,14
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Defending,interceptionWon,Interceptions,9,9
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Defending,ballRecovery,Recoveries,42,42
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Defending,totalClearance,Clearances,24,27
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Goalkeeping,goalkeeperSaves,Total saves,5,1
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Goalkeeping,goalsPrevented,Goals prevented,0.36,-0.68
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Goalkeeping,diveSaves,Big saves,1,0
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Goalkeeping,highClaims,High claims,0,2
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Goalkeeping,punches,Punches,1,0
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,ALL,Goalkeeping,goalKicks,Goal kicks,6,4
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,1ST,Match overview,ballPossession,Ball possession,42%,58%
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,1ST,Match overview,expectedGoals,Expected goals,2.17,0.65
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,1ST,Match overview,bigChanceCreated,Big chances,3,2
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,1ST,Match overview,totalShotsOnGoal,Total shots,5,8
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,1ST,Match overview,goalkeeperSaves,Goalkeeper saves,3,0
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,1ST,Match overview,cornerKicks,Corner kicks,2,5
GD-59,,15186887,Group Stage,2026-06-25,Turkiye,USA,1ST,Match overview,fouls,Fouls,7,8
